num_islands,base_seed,island_id,population_mode,pop_per_island,best_fitness,generations,status,solved,config_best_fitness,config_solved,wall_clock_seconds
8,9,2,"['fixed_total', 'fixed_per_island']",200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,122.48
8,9,3,"['fixed_total', 'fixed_per_island']",200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,122.48
8,9,4,"['fixed_total', 'fixed_per_island']",200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,122.48
8,9,5,"['fixed_total', 'fixed_per_island']",200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,122.48
8,9,6,"['fixed_total', 'fixed_per_island']",200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,122.48
8,9,7,"['fixed_total', 'fixed_per_island']",200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,122.48
16,3,0,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,1,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,2,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,3,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,4,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,5,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,6,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,7,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,8,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,9,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,10,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,11,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,12,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,13,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,14,"['fixed_total', 'fixed_per_island']",100,0.7037037037037038,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,3,15,"['fixed_total', 'fixed_per_island']",100,0.7037037037037038,99,Max Generations Reached,False,0.8518518518518521,False,110.47
16,67,0,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,1,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,2,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,3,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,4,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,5,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,6,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,7,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,8,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,9,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,10,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,11,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,12,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,13,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,14,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,67,15,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,99,Max Generations Reached,False,0.8518518518518521,False,108.96
16,9,0,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,1,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,50,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,2,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,70,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,3,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,4,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,5,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,6,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,7,"['fixed_total', 'fixed_per_island']",100,0.7256515775034293,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,8,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,70,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,9,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,10,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,11,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,50,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,12,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,13,"['fixed_total', 'fixed_per_island']",100,1.0,46,Solution Found,True,1.0,True,63.84
16,9,14,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,60,Stopped - Another Island Solved,False,1.0,True,63.84
16,9,15,"['fixed_total', 'fixed_per_island']",100,0.8518518518518521,60,Stopped - Another Island Solved,False,1.0,True,63.84
1,3,0,"['fixed_total', 'fixed_per_island']",1600,1.0,31,Solution Found,True,1.0,True,21.2
1,67,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,76.29
1,9,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,80.55
2,3,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,195.19
2,3,1,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,195.19
2,67,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,196.78
2,67,1,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,196.78
2,9,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,194.15
2,9,1,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,194.15
4,3,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,234.47
4,3,1,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,234.47
4,3,2,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,234.47
4,3,3,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,234.47
4,67,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,240.56
4,67,1,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,240.56
4,67,2,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,240.56
4,67,3,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,240.56
4,9,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,236.72
4,9,1,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,236.72
4,9,2,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,236.72
4,9,3,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,236.72
8,3,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,30,Stopped - Another Island Solved,False,1.0,True,112.55
8,3,1,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,30,Stopped - Another Island Solved,False,1.0,True,112.55
8,3,2,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,30,Stopped - Another Island Solved,False,1.0,True,112.55
8,3,3,"['fixed_total', 'fixed_per_island']",1600,0.7037037037037038,30,Stopped - Another Island Solved,False,1.0,True,112.55
8,3,4,"['fixed_total', 'fixed_per_island']",1600,1.0,30,Solution Found,True,1.0,True,112.55
8,3,5,"['fixed_total', 'fixed_per_island']",1600,1.0,24,Solution Found,True,1.0,True,112.55
8,3,6,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,40,Stopped - Another Island Solved,False,1.0,True,112.55
8,3,7,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,30,Stopped - Another Island Solved,False,1.0,True,112.55
8,9,0,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,20,Stopped - Another Island Solved,False,1.0,True,80.35
8,9,1,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,30,Stopped - Another Island Solved,False,1.0,True,80.35
8,9,2,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,20,Stopped - Another Island Solved,False,1.0,True,80.35
8,9,3,"['fixed_total', 'fixed_per_island']",1600,0.6625514403292182,20,Stopped - Another Island Solved,False,1.0,True,80.35
8,9,4,"['fixed_total', 'fixed_per_island']",1600,0.7037037037037038,20,Stopped - Another Island Solved,False,1.0,True,80.35
8,9,5,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,20,Stopped - Another Island Solved,False,1.0,True,80.35
8,9,6,"['fixed_total', 'fixed_per_island']",1600,0.8518518518518521,20,Stopped - Another Island Solved,False,1.0,True,80.35
8,9,7,"['fixed_total', 'fixed_per_island']",1600,1.0,21,Solution Found,True,1.0,True,80.35
